202312051655
baigai
x
yagura
wiper_drive,others,1528,9,3,6,win
shooter_h3_d,myself,1097,5,4,2,win
shooter_spla,others,1251,12,9,5,win
blaster_crash,others,1106,12,5,6,win
shooter_modelar_rg,others,1989,8,7,6,lose
wiper_drive,others,1106,7,1,4,lose
maneuver_spla_collabo,others,892,8,9,4,lose
blaster_long,others,1027,3,6,3,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
nan,nan,nan,1,822,704,nan,1,833,573,nan,1,682,370,nan,1,715,358,44,1,432,598,4,1,26,763,nan,1,651,584,nan,1
nan,nan,nan,1,822,705,nan,1,827,546,nan,1,682,370,nan,1,715,358,4,1,457,598,nan,1,192,742,nan,1,651,583,nan,1
nan,nan,nan,1,837,718,nan,1,815,543,nan,1,681,371,nan,1,715,358,4,1,477,609,nan,1,291,730,nan,1,652,583,nan,1
nan,nan,nan,1,842,728,nan,1,821,546,nan,1,681,371,nan,1,715,358,4,1,485,614,nan,1,343,722,2,1,653,583,nan,1
nan,nan,nan,1,831,722,nan,1,832,552,nan,1,681,371,nan,1,715,358,4,1,488,613,80,1,372,716,nan,1,642,590,nan,1
820,716,nan,1,820,716,nan,1,842,576,nan,1,681,371,nan,1,470,594,4,1,471,607,8,1,401,714,4,1,626,618,nan,1
817,712,nan,1,817,712,nan,1,832,582,nan,1,681,371,nan,1,612,640,4,1,449,600,8,1,420,713,nan,1,614,653,nan,1
nan,nan,nan,1,814,710,nan,1,830,583,nan,1,681,371,nan,1,615,652,4,1,431,597,8,1,433,709,nan,1,617,665,nan,1
805,709,nan,1,804,709,nan,1,825,588,nan,1,681,371,nan,1,429,583,4,1,431,597,8,1,437,699,nan,1,617,687,nan,1
1730,431,nan,1,816,716,nan,1,796,598,nan,1,681,371,nan,1,601,700,0,1,434,597,8,1,446,680,nan,1,603,713,nan,1
1425,543,nan,1,830,718,nan,1,773,605,nan,1,681,371,nan,1,587,709,nan,1,438,598,8,1,451,646,nan,1,589,722,nan,1
1139,633,nan,1,839,713,nan,1,763,610,nan,1,681,371,nan,1,570,699,nan,1,454,604,8,1,570,699,nan,1,572,712,nan,1
910,691,nan,1,834,710,nan,1,766,607,nan,1,681,371,nan,1,32,702,nan,1,468,610,0,1,557,685,0,1,559,699,nan,1
828,708,nan,1,827,708,nan,1,776,603,nan,1,681,371,nan,1,187,676,nan,1,479,609,0,1,565,669,nan,1,567,682,nan,1
828,708,nan,1,827,708,nan,1,794,596,nan,1,681,371,nan,1,283,660,nan,1,nan,nan,nan,1,481,579,nan,1,564,655,nan,1
828,708,nan,1,800,716,nan,1,812,591,nan,1,681,371,nan,1,333,649,nan,1,447,600,nan,1,509,585,nan,1,559,636,nan,1
821,741,nan,1,807,712,nan,1,829,580,nan,1,681,371,nan,1,371,643,4,1,438,598,nan,1,531,602,nan,1,556,621,nan,1
820,709,nan,1,819,709,nan,1,849,548,nan,1,681,371,nan,1,418,645,nan,1,442,599,nan,1,555,608,4,1,574,594,nan,1
840,748,nan,1,820,707,nan,1,866,517,nan,1,681,371,nan,1,453,647,nan,1,445,599,nan,1,575,607,4,1,593,572,nan,1
849,734,nan,1,849,734,nan,1,885,491,nan,1,681,371,nan,1,475,646,nan,1,446,599,nan,1,588,608,nan,1,609,569,nan,1
842,717,nan,1,819,706,nan,1,902,480,nan,1,681,370,nan,1,490,645,nan,1,449,601,nan,1,618,608,nan,1,612,575,nan,1
833,706,nan,1,832,706,nan,1,875,506,nan,1,681,370,nan,1,510,648,0,1,461,610,7,1,635,611,nan,1,627,590,nan,1
823,711,nan,1,802,708,nan,1,855,521,nan,1,682,368,nan,1,525,651,0,1,470,613,nan,1,637,589,nan,1,639,602,nan,1
810,712,nan,1,810,713,nan,1,874,520,nan,1,682,367,nan,1,538,654,nan,1,469,604,nan,1,663,607,nan,1,664,619,nan,1
800,704,nan,1,764,716,nan,1,888,534,nan,1,682,368,nan,1,552,655,nan,1,446,591,nan,1,597,602,nan,1,685,632,nan,1
803,701,nan,1,774,712,nan,1,878,528,nan,1,682,371,nan,1,431,573,nan,1,432,587,nan,1,588,623,nan,1,708,635,nan,1
nan,nan,nan,1,788,707,nan,1,877,509,nan,1,682,371,nan,1,724,615,nan,1,433,588,nan,1,605,642,nan,1,726,628,nan,1
784,702,nan,1,813,701,nan,1,877,488,nan,1,682,371,nan,1,741,604,nan,1,435,589,nan,1,622,646,nan,1,743,617,nan,1
774,702,nan,1,831,695,nan,1,881,484,nan,1,683,368,nan,1,757,601,4,1,436,589,nan,1,636,651,0,1,759,614,nan,1
770,696,nan,1,844,697,nan,1,892,486,nan,1,684,365,nan,1,595,676,nan,1,437,589,nan,1,647,656,0,1,778,627,nan,1
767,697,nan,1,861,692,nan,1,922,502,nan,1,683,365,nan,1,585,679,nan,1,444,592,nan,1,639,652,nan,1,791,647,nan,1
877,698,nan,1,876,698,nan,1,950,523,nan,1,683,366,nan,1,465,588,nan,1,467,602,nan,1,632,658,nan,1,793,669,nan,1
885,709,nan,1,884,709,nan,1,961,529,nan,1,683,366,nan,1,477,596,nan,1,478,610,nan,1,630,673,nan,1,784,684,nan,1
772,635,nan,1,897,693,nan,1,958,527,nan,1,683,366,nan,1,465,589,nan,1,466,603,nan,1,632,683,nan,1,773,695,nan,1
767,605,nan,1,900,687,nan,1,948,514,nan,1,683,366,nan,1,655,683,0,1,463,600,nan,1,636,684,nan,1,771,695,nan,1
767,582,nan,1,899,689,nan,1,923,519,nan,1,683,366,nan,1,689,679,nan,1,463,600,nan,1,633,682,4,1,774,690,nan,1
768,564,nan,1,897,694,nan,1,894,544,nan,1,683,366,nan,1,719,677,nan,1,464,600,nan,1,621,673,nan,1,758,689,4,1
767,542,nan,1,897,696,nan,1,858,561,nan,1,683,366,nan,1,744,675,4,1,464,601,nan,1,593,663,40,1,nan,nan,nan,1
763,504,nan,1,897,695,nan,1,831,561,nan,1,683,366,nan,1,764,675,4,1,464,601,nan,1,578,657,4,1,739,669,nan,1
757,467,nan,1,897,695,nan,1,839,545,nan,1,683,366,nan,1,774,679,nan,1,464,601,nan,1,588,664,4,1,727,638,nan,1
748,434,nan,1,897,694,nan,1,843,545,nan,1,683,366,nan,1,784,684,nan,1,464,601,nan,1,616,679,4,1,726,626,nan,1
734,401,nan,1,897,695,nan,1,845,545,nan,1,683,366,nan,1,796,689,nan,1,464,601,nan,1,652,678,44,1,741,612,nan,1
719,372,nan,1,897,695,nan,1,845,545,nan,1,nan,nan,nan,1,806,694,nan,1,467,601,nan,1,686,682,4,1,751,591,nan,1
705,355,nan,1,897,695,nan,1,843,560,nan,1,nan,nan,nan,1,807,702,nan,1,489,601,nan,1,700,688,4,1,nan,nan,nan,1
720,350,nan,1,897,694,nan,1,834,580,nan,1,683,366,nan,1,816,709,nan,1,503,602,0,1,701,686,4,1,802,599,nan,1
740,332,nan,1,898,691,nan,1,826,583,nan,1,nan,nan,nan,1,827,717,0,1,482,603,0,1,705,682,4,1,829,730,nan,1
739,326,nan,1,899,687,nan,1,827,581,nan,1,nan,nan,nan,1,831,721,0,1,470,603,nan,1,710,681,4,1,825,631,nan,1
741,353,nan,1,901,684,nan,1,827,576,nan,1,683,366,nan,1,804,707,nan,1,468,603,4,1,724,681,nan,1,814,618,nan,1
752,380,nan,1,895,681,nan,1,818,554,nan,1,683,366,9,1,770,695,nan,1,462,598,7,1,728,683,nan,1,787,656,nan,1
774,411,nan,1,884,678,nan,1,815,538,nan,1,683,366,9,1,739,685,4,1,461,597,8,1,717,688,nan,1,767,686,nan,1
797,438,nan,1,875,700,nan,1,815,525,nan,1,683,366,9,1,461,583,nan,1,462,597,0,1,706,700,4,1,740,687,nan,1
810,454,nan,1,856,731,nan,1,817,520,nan,1,683,366,9,1,702,682,nan,1,463,597,0,1,462,583,nan,1,722,669,nan,1
812,466,nan,1,811,466,nan,1,817,521,nan,1,683,366,9,1,705,687,nan,1,467,595,nan,1,706,730,nan,1,708,658,nan,1
810,462,nan,1,792,743,nan,1,810,527,nan,1,683,366,9,1,711,698,nan,1,485,589,nan,1,715,744,nan,1,708,650,nan,1
769,730,nan,1,768,730,nan,1,804,532,nan,1,683,366,9,1,720,707,nan,1,502,589,nan,1,726,748,nan,1,708,636,nan,1
810,445,nan,1,766,737,5,1,805,531,66,1,683,367,nan,1,495,580,88,1,497,594,4,1,739,748,nan,1,723,628,9,1
821,444,nan,1,767,735,5,1,805,531,6,1,689,370,nan,1,463,588,88,1,465,602,4,1,751,745,nan,1,734,645,nan,1
858,457,nan,1,857,457,5,1,812,517,9,1,719,384,nan,1,450,589,88,1,452,604,4,1,761,743,nan,1,731,661,nan,1
880,493,nan,1,879,493,66,1,808,505,9,1,735,393,nan,1,784,719,88,1,451,603,4,1,725,661,nan,1,726,675,nan,1
876,531,nan,1,876,532,66,1,808,509,91,1,748,414,nan,1,783,699,88,1,453,603,4,1,816,743,nan,1,734,685,nan,1
884,565,nan,1,884,565,66,1,814,515,91,1,755,466,nan,1,781,687,88,1,455,603,4,1,848,746,9,1,742,701,nan,1
893,601,nan,1,892,601,66,1,834,539,91,1,757,507,nan,1,777,694,88,1,455,603,4,1,870,745,6,1,nan,nan,nan,1
896,629,nan,1,896,629,6,1,847,577,91,1,758,526,nan,1,767,694,88,1,455,603,4,1,868,745,6,1,742,688,nan,1
nan,nan,nan,1,767,735,nan,1,844,608,9,1,758,527,nan,1,771,700,88,1,456,603,4,1,841,747,6,1,743,691,nan,1
nan,nan,5,1,nan,nan,nan,1,838,626,9,1,759,526,6,1,781,697,88,1,469,599,4,1,817,752,6,1,818,765,nan,1
nan,nan,5,1,nan,nan,nan,1,835,628,93,1,760,526,6,1,801,695,88,1,504,593,4,1,813,752,6,1,764,715,nan,1
nan,nan,5,1,nan,nan,9,1,836,618,93,1,760,526,6,1,801,700,88,1,526,595,4,1,815,749,63,1,770,710,nan,1
859,657,5,1,858,657,6,1,852,595,93,1,760,526,nan,1,543,581,88,1,544,595,4,1,808,739,6,1,780,717,nan,1
865,681,nan,1,864,681,6,1,877,565,9,1,760,526,nan,1,774,698,88,1,565,592,4,1,792,701,6,1,nan,nan,nan,1
881,699,nan,1,881,699,6,1,891,546,9,1,760,526,nan,1,779,704,88,1,587,589,4,1,802,699,6,1,803,712,nan,1
888,708,3,1,887,708,6,1,884,515,91,1,760,526,9,1,793,707,88,1,600,590,4,1,600,576,64,1,814,720,92,1
886,711,3,1,886,711,6,1,864,497,95,1,760,526,9,1,814,705,nan,1,587,592,4,1,587,578,64,1,815,718,92,1
876,716,9,1,767,735,61,1,870,489,95,1,760,526,9,1,832,710,40,1,585,592,4,1,585,578,64,1,nan,nan,92,1
nan,nan,63,1,767,735,65,1,876,456,96,1,760,526,nan,1,839,702,43,1,617,589,4,1,617,575,64,1,889,730,92,1
886,731,63,1,767,735,6,1,856,426,9,1,760,526,5,1,850,708,95,1,649,587,4,1,904,723,64,1,851,721,92,1
nan,nan,51,1,767,735,63,1,829,414,nan,1,760,526,9,1,857,715,nan,1,650,581,4,1,650,567,64,1,917,726,92,1
nan,nan,53,1,767,735,65,1,821,412,nan,1,760,526,26,1,865,713,8,1,650,580,4,1,834,749,64,1,919,722,92,1
nan,nan,51,1,767,735,6,1,822,414,nan,1,760,526,3,1,868,723,7,1,650,582,4,1,827,750,64,1,919,741,92,1
nan,nan,51,1,767,735,63,1,823,418,nan,1,760,526,2,1,858,729,7,1,650,582,4,1,832,747,64,1,907,741,92,1
892,724,65,1,767,735,63,1,823,440,nan,1,760,526,25,1,845,742,7,1,646,586,4,1,869,707,64,1,870,720,92,1
892,724,63,1,767,735,69,1,842,469,nan,1,760,526,25,1,843,748,7,1,646,591,4,1,646,577,64,1,832,728,92,1
768,736,5,1,767,736,6,1,868,471,nan,1,760,526,26,1,833,739,7,1,658,589,nan,1,895,735,64,1,nan,nan,92,1
nan,nan,63,1,nan,nan,6,1,877,468,nan,1,760,526,9,1,829,727,7,1,655,587,nan,1,921,731,64,1,831,740,92,1
892,724,59,1,nan,nan,1,1,878,460,nan,1,760,526,6,1,831,712,7,1,654,587,nan,1,930,736,64,1,777,718,92,1
892,724,66,1,891,724,nan,1,893,463,nan,1,760,526,1,1,827,697,7,1,654,587,nan,1,935,739,64,1,760,698,92,1
892,724,66,1,891,724,1,1,898,445,nan,1,760,526,33,1,823,695,7,1,654,587,nan,1,948,732,64,1,746,691,92,1
892,724,6,1,891,724,nan,1,893,415,nan,1,760,526,6,1,825,688,7,1,654,587,nan,1,959,726,64,1,742,691,92,1
892,724,6,1,891,724,3,1,892,394,nan,1,760,526,3,1,826,666,7,1,654,587,7,1,978,708,64,1,768,683,92,1
892,724,63,1,891,724,9,1,899,385,nan,1,760,526,3,1,823,667,7,1,654,587,7,1,1004,687,64,1,824,680,92,1
892,724,61,1,891,724,66,1,907,377,nan,1,760,526,9,1,816,671,7,1,660,586,7,1,1018,672,66,1,812,636,92,1
892,724,61,1,1815,173,91,1,914,372,nan,1,760,526,43,1,811,673,7,1,669,580,7,1,1019,658,61,1,799,599,6,1
892,724,65,1,1689,205,91,1,943,375,nan,1,nan,nan,43,1,814,666,7,1,666,583,7,1,1017,645,61,1,783,563,6,1
892,724,6,1,1616,224,6,1,981,366,nan,1,nan,nan,1,1,821,662,7,1,660,571,7,1,1020,635,61,1,774,529,6,1
892,724,63,1,1578,235,63,1,1009,339,nan,1,nan,nan,1,1,824,659,7,1,662,550,7,1,1025,625,61,1,767,498,6,1
892,724,63,1,1549,233,63,1,1035,311,nan,1,nan,nan,43,1,842,636,7,1,675,535,1,1,1028,610,61,1,757,470,46,1
892,724,6,1,1519,239,63,1,1045,281,nan,1,nan,nan,6,1,866,609,7,1,691,522,3,1,1034,577,6,1,743,460,46,1
893,722,6,1,1491,251,6,1,1034,259,nan,1,nan,nan,9,1,891,585,48,1,708,510,4,1,1038,543,6,1,726,458,46,1
1465,270,6,1,1465,270,69,1,1018,239,nan,1,1802,108,nan,1,905,556,48,1,721,500,4,1,1050,514,6,1,711,454,46,1
nan,nan,nan,1,1448,292,9,1,1014,223,nan,1,1676,135,nan,1,906,539,48,1,734,494,4,1,1059,487,6,1,697,448,46,1
1436,312,nan,1,1436,312,95,1,1008,215,nan,1,1599,152,6,1,906,528,48,1,745,487,4,1,1056,462,6,1,685,439,46,1
1416,323,nan,1,1416,323,96,1,1006,215,nan,1,1561,162,nan,1,912,520,48,1,752,476,4,1,1049,448,6,1,674,429,46,1
1396,331,nan,1,1396,331,96,1,1002,211,nan,1,1517,171,9,1,921,494,48,1,757,465,4,1,1039,442,6,1,659,426,46,1
nan,nan,nan,1,1385,338,9,1,1003,202,nan,1,1477,173,6,1,925,463,48,1,767,459,nan,1,1026,438,6,1,634,423,46,1
1373,343,nan,1,1373,343,9,1,1006,198,nan,1,1444,160,6,1,940,429,48,1,787,450,21,1,1022,423,6,1,615,411,46,1
1361,349,nan,1,1361,349,9,1,1012,194,nan,1,1413,150,63,1,953,399,48,1,812,432,24,1,1029,398,1,1,603,402,46,1
nan,nan,nan,1,1348,352,9,1,1029,197,nan,1,1386,148,66,1,947,381,48,1,813,429,27,1,1040,367,1,1,591,394,46,1
nan,nan,nan,1,1336,356,9,1,nan,nan,nan,1,1366,147,6,1,936,361,48,1,812,432,2,1,1040,350,2,1,579,386,46,1
nan,nan,nan,1,1324,358,nan,1,1079,204,nan,1,1332,148,69,1,922,347,48,1,813,432,0,1,1039,352,2,1,566,397,46,1
1312,360,nan,1,1311,360,nan,1,1087,206,nan,1,1296,145,nan,1,912,343,48,1,813,432,1,1,1038,363,2,1,559,414,46,1
1299,360,nan,1,1299,360,nan,1,nan,nan,nan,1,1259,145,nan,1,910,335,48,1,812,432,2,1,1037,375,5,1,565,431,46,1
1286,351,6,1,1285,351,nan,1,nan,nan,nan,1,1238,136,nan,1,912,330,48,1,811,433,5,1,1034,380,5,1,589,425,46,1
nan,nan,6,1,1260,329,nan,1,nan,nan,nan,1,1221,138,nan,1,916,308,48,1,811,433,nan,1,1032,369,5,1,632,408,46,1
1244,325,6,1,1244,325,nan,1,nan,nan,nan,1,1196,139,nan,1,914,286,48,1,821,430,nan,1,1030,361,5,1,670,394,46,1
nan,nan,63,1,1233,332,nan,1,nan,nan,nan,1,1172,148,nan,1,919,274,48,1,831,426,8,1,1030,365,9,1,704,379,46,1
nan,nan,63,1,1225,342,nan,1,nan,nan,nan,1,1148,162,nan,1,930,277,48,1,842,421,8,1,1035,369,9,1,734,358,46,1
1866,31,65,1,1216,352,nan,1,nan,nan,nan,1,1140,166,nan,1,919,285,48,1,840,425,41,1,1035,369,9,1,745,329,46,1
1612,104,6,1,1205,362,nan,1,nan,nan,nan,1,1140,166,nan,1,913,298,48,1,849,427,44,1,1034,369,9,1,750,308,46,1
1447,158,6,1,1199,373,nan,1,nan,nan,nan,1,1140,166,nan,1,921,322,48,1,861,428,45,1,1035,368,9,1,753,297,46,1
1418,165,9,1,1198,385,nan,1,nan,nan,nan,1,1141,165,nan,1,931,354,48,1,863,429,47,1,1035,368,9,1,737,292,46,1
1404,170,93,1,1191,396,nan,1,nan,nan,nan,1,1139,171,66,1,934,370,48,1,871,432,48,1,1033,370,9,1,728,292,46,1
1383,180,96,1,1179,402,nan,1,nan,nan,nan,1,1136,181,63,1,933,381,48,1,882,435,48,1,1033,370,9,1,710,293,46,1
1356,190,nan,1,1169,407,nan,1,nan,nan,nan,1,1133,194,61,1,921,375,48,1,900,438,4,1,1033,370,9,1,693,295,46,1
1321,209,nan,1,1159,414,nan,1,nan,nan,nan,1,1132,204,nan,1,921,360,48,1,932,441,2,1,1033,370,9,1,684,309,46,1
1288,217,nan,1,1153,425,nan,1,nan,nan,nan,1,1133,212,63,1,907,373,48,1,959,441,3,1,1035,368,81,1,690,327,46,1
nan,nan,nan,1,1149,437,nan,1,1141,309,nan,1,1138,220,69,1,893,410,48,1,963,446,3,1,1035,368,81,1,706,340,46,1
nan,nan,nan,1,1148,449,nan,1,1144,341,nan,1,nan,nan,96,1,882,429,48,1,971,438,4,1,1033,369,81,1,740,356,46,1
1225,226,nan,1,1155,460,nan,1,1153,374,nan,1,1193,251,96,1,889,440,48,1,989,434,5,1,1017,361,88,1,754,375,4,1
1211,221,nan,1,1170,487,nan,1,1159,406,nan,1,1193,250,91,1,903,445,48,1,1003,432,5,1,1003,339,88,1,761,389,4,1
nan,nan,nan,1,1178,515,nan,1,1151,423,nan,1,1201,241,93,1,914,452,48,1,1019,427,5,1,1005,314,88,1,783,406,46,1
1180,218,nan,1,1175,529,nan,1,1119,435,nan,1,1221,233,93,1,935,478,0,1,1018,433,5,1,1002,311,88,1,805,418,62,1
1172,219,nan,1,1170,540,nan,1,1106,437,nan,1,1242,229,93,1,959,504,3,1,1030,434,5,1,997,324,88,1,814,426,66,1
1179,225,nan,1,1169,552,nan,1,1108,438,nan,1,1262,238,93,1,984,527,3,1,1032,441,8,1,974,328,88,1,812,438,66,1
1190,225,nan,1,1170,563,nan,1,1136,436,nan,1,1283,257,9,1,1000,537,3,1,1032,446,80,1,940,331,88,1,810,450,66,1
1208,219,nan,1,1175,574,nan,1,1157,435,nan,1,1306,284,95,1,1003,540,3,1,1032,443,82,1,912,343,88,1,818,459,66,1
1222,215,nan,1,1181,584,nan,1,1159,435,nan,1,1331,311,93,1,1004,540,3,1,1036,421,83,1,936,363,88,1,825,460,66,1
1230,213,nan,1,1184,594,nan,1,1158,436,nan,1,1342,322,nan,1,997,538,3,1,1029,397,80,1,961,373,91,1,849,449,66,1
1241,222,nan,1,1187,602,nan,1,1165,434,nan,1,1341,323,nan,1,998,537,4,1,1013,384,88,1,974,370,92,1,889,431,66,1
1255,235,nan,1,1198,604,nan,1,1163,423,nan,1,1333,344,nan,1,1016,539,5,1,995,378,8,1,995,364,92,1,927,439,66,1
1262,247,nan,1,1200,590,nan,1,1159,417,nan,1,1313,354,nan,1,1023,550,5,1,nan,nan,8,1,995,337,92,1,952,450,66,1
1268,247,nan,1,1202,576,nan,1,1162,420,nan,1,1295,361,nan,1,1018,553,5,1,943,399,8,1,994,322,94,1,945,477,66,1
1259,247,nan,1,1206,546,nan,1,1154,427,nan,1,1309,333,nan,1,1012,549,5,1,913,410,8,1,996,322,94,1,937,510,66,1
1260,247,nan,1,1212,511,nan,1,1129,425,nan,1,1339,288,nan,1,1010,545,5,1,898,416,8,1,1002,331,94,1,934,525,66,1
1280,250,nan,1,1220,478,nan,1,1115,422,nan,1,1347,243,nan,1,1011,547,5,1,891,417,8,1,1004,337,94,1,924,526,66,1
1271,261,nan,1,1247,458,nan,1,1114,421,nan,1,1327,213,nan,1,1010,548,5,1,886,424,8,1,1022,335,94,1,910,536,66,1
1273,256,nan,1,1268,433,nan,1,1115,420,nan,1,1295,210,nan,1,1003,547,5,1,888,436,8,1,1033,339,94,1,892,567,66,1
1272,255,nan,1,1274,405,nan,1,1106,420,nan,1,1272,215,nan,1,999,543,8,1,899,453,8,1,1034,338,94,1,886,570,66,1
1253,261,nan,1,1267,403,nan,1,1107,422,nan,1,1268,217,nan,1,999,532,8,1,930,477,8,1,1043,328,94,1,871,558,66,1
1222,271,nan,1,1254,413,nan,1,1130,420,nan,1,1265,220,nan,1,1000,518,8,1,960,475,0,1,1040,324,94,1,869,553,66,1
1196,263,nan,1,1253,428,nan,1,1153,421,nan,1,1267,221,nan,1,1005,486,8,1,974,470,1,1,1026,323,94,1,888,544,66,1
1173,238,nan,1,1263,460,nan,1,1168,425,nan,1,1268,221,nan,1,1006,456,8,1,nan,nan,1,1,1030,311,94,1,918,520,66,1
1152,230,nan,1,1281,484,nan,1,1175,427,nan,1,1268,221,nan,1,1001,448,8,1,nan,nan,2,1,1037,294,94,1,933,503,69,1
1134,234,nan,1,1293,482,nan,1,1184,429,nan,1,1272,223,nan,1,994,453,8,1,nan,nan,3,1,1038,291,91,1,925,496,6,1
1121,235,nan,1,1293,468,6,1,1187,447,nan,1,1292,240,nan,1,982,454,8,1,945,452,8,1,1047,287,91,1,1048,300,65,1
1106,239,nan,1,1290,455,9,1,1168,465,nan,1,1301,249,nan,1,971,450,nan,1,935,463,0,1,1054,276,91,1,938,495,65,1
1273,432,9,1,1272,432,6,1,1137,485,nan,1,1300,247,nan,1,957,441,60,1,953,497,7,1,1064,261,91,1,931,505,66,1
1082,244,9,1,1238,422,nan,1,1124,520,nan,1,1304,234,nan,1,946,430,6,1,982,528,7,1,1068,246,91,1,917,546,6,1
1215,418,nan,1,1215,418,nan,1,1117,557,nan,1,1304,213,nan,1,947,416,6,1,1009,549,7,1,1066,242,91,1,920,586,6,1
nan,nan,5,1,1206,407,nan,1,1115,591,nan,1,1321,216,nan,1,957,408,6,1,1038,563,7,1,1078,243,91,1,909,597,6,1
1202,396,5,1,1202,396,5,1,1110,603,nan,1,1360,209,nan,1,979,388,6,1,1053,583,8,1,1090,243,91,1,889,594,6,1
1112,250,6,1,1209,390,6,1,1105,593,nan,1,1380,200,nan,1,990,365,6,1,1052,596,nan,1,878,576,91,1,879,589,6,1
1122,244,nan,1,1222,399,6,1,1103,584,nan,1,1393,192,nan,1,992,353,6,1,1045,603,80,1,867,568,nan,1,868,582,6,1
nan,nan,6,1,1224,412,3,1,1109,578,63,1,1402,185,nan,1,994,342,6,1,1040,606,81,1,1113,244,nan,1,871,573,6,1
1122,252,nan,1,1216,420,6,1,1125,555,9,1,1401,185,nan,1,1003,334,nan,1,1038,610,82,1,874,540,nan,1,875,553,5,1
nan,nan,nan,1,1208,408,nan,1,1130,545,nan,1,1397,187,nan,1,1022,323,nan,1,1046,613,8,1,1046,599,nan,1,882,538,nan,1
nan,nan,nan,1,1199,386,nan,1,1130,545,nan,1,1368,205,nan,1,1054,593,nan,1,1056,607,8,1,1055,592,nan,1,906,519,nan,1
1189,358,nan,1,1189,358,nan,1,1130,545,nan,1,1330,222,nan,1,1078,306,4,1,1066,601,8,1,948,502,nan,1,949,515,nan,1
1189,341,nan,1,1189,341,nan,1,1130,545,nan,1,nan,nan,nan,1,1057,307,4,1,nan,nan,8,1,990,508,nan,1,991,522,nan,1
nan,nan,nan,1,1186,329,nan,1,1130,545,nan,1,1263,205,nan,1,1030,313,nan,1,1130,591,8,1,1031,313,nan,1,1003,537,nan,1
1073,212,nan,1,1178,321,nan,1,1130,545,nan,1,1245,197,nan,1,1028,310,nan,1,1150,589,nan,1,1029,310,nan,1,997,537,nan,1
1091,207,nan,1,1167,316,nan,1,1130,545,nan,1,1215,205,nan,1,1038,291,0,1,1152,589,nan,1,992,519,nan,1,993,532,nan,1
nan,nan,nan,1,1161,308,nan,1,nan,nan,nan,1,1189,217,nan,1,1043,287,nan,1,1149,587,nan,1,985,488,nan,1,986,501,nan,1
nan,nan,3,1,1163,297,1,1,nan,nan,6,1,1148,220,nan,1,1043,289,88,1,1151,565,nan,1,1151,551,nan,1,977,480,65,1
nan,nan,1,1,nan,nan,5,1,nan,nan,9,1,1111,224,nan,1,1039,283,88,1,1158,545,nan,1,1158,531,nan,1,967,466,66,1
nan,nan,5,1,nan,nan,6,1,1130,545,9,1,nan,nan,nan,1,1033,279,nan,1,1164,507,nan,1,1163,493,nan,1,957,454,66,1
nan,nan,6,1,nan,nan,6,1,1130,545,9,1,nan,nan,nan,1,942,433,nan,1,1169,478,nan,1,943,433,nan,1,944,446,66,1
nan,nan,nan,1,nan,nan,nan,1,1130,545,9,1,nan,nan,nan,1,1172,450,nan,1,1173,464,nan,1,1173,450,nan,1,966,427,66,1
1065,251,nan,1,1154,250,nan,1,1130,545,9,1,nan,nan,nan,1,997,400,8,1,1176,451,nan,1,1112,246,nan,1,1000,413,66,1
nan,nan,nan,1,nan,nan,nan,1,1130,545,nan,1,nan,nan,nan,1,1172,427,nan,1,1174,441,nan,1,1173,427,nan,1,1006,410,nan,1
nan,nan,nan,1,nan,nan,nan,1,1130,545,nan,1,nan,nan,nan,1,987,388,0,1,1172,438,nan,1,1171,424,nan,1,989,402,nan,1
nan,nan,nan,1,nan,nan,nan,1,1130,545,nan,1,nan,nan,nan,1,955,364,nan,1,1170,437,nan,1,1169,423,nan,1,957,378,nan,1
nan,nan,nan,1,777,844,nan,1,1130,545,nan,1,nan,nan,nan,1,932,355,nan,1,1167,411,nan,1,1166,397,nan,1,934,367,nan,1
nan,nan,nan,1,nan,nan,nan,1,1130,545,nan,1,nan,nan,nan,1,1162,360,nan,1,1163,374,nan,1,1163,360,nan,1,920,381,nan,1
nan,nan,nan,1,nan,nan,nan,1,1130,545,nan,1,nan,nan,nan,1,1159,336,nan,1,1160,350,nan,1,1160,336,nan,1,930,416,nan,1
nan,nan,nan,1,nan,nan,nan,1,1130,545,nan,1,1085,209,nan,1,1160,334,4,1,1162,348,0,1,1161,334,nan,1,956,445,nan,1
nan,nan,nan,1,nan,nan,nan,1,1130,545,nan,1,1101,204,nan,1,1163,345,nan,1,1165,359,0,1,960,451,nan,1,961,464,nan,1
1066,254,nan,1,1148,255,nan,1,1130,545,nan,1,1105,189,nan,1,1165,363,nan,1,1166,377,0,1,1112,246,nan,1,955,475,nan,1
1049,279,nan,1,1155,242,nan,1,1130,545,nan,1,nan,nan,9,1,951,460,nan,1,1166,400,nan,1,1112,246,nan,1,953,473,nan,1
1045,298,nan,1,1165,210,nan,1,1130,545,nan,1,nan,nan,9,1,958,465,nan,1,1161,423,nan,1,959,465,nan,1,960,478,nan,1
1048,307,nan,1,1168,178,nan,1,1130,545,nan,1,nan,nan,9,1,990,487,nan,1,1158,444,nan,1,991,487,nan,1,992,500,nan,1
