202312051644
baigai
x
yagura
spinner_hydrant,others,1098,16,3,4,win
maneuver_spla_collabo,others,1302,5,1,5,win
hude_pablo,others,1222,13,3,5,win
shooter_h3_d,myself,878,6,1,3,win
shelter_spy_sorella,others,1104,7,5,5,lose
maneuver_kelvin,others,850,8,11,4,lose
shooter_bottle_foil,others,1081,7,5,4,lose
shooter_52,others,987,6,9,5,lose
a_x,a_y,a_sp,a_life,b_x,b_y,b_sp,b_life,y_x,y_y,y_sp,y_life,x_x,x_y,x_sp,x_life,u_x,u_y,u_sp,u_life,r_x,r_y,r_sp,r_life,d_x,d_y,d_sp,d_life,l_x,l_y,l_sp,l_life
1191,214,nan,1,1043,274,nan,1,nan,nan,nan,1,1095,413,nan,1,934,443,nan,1,1004,166,nan,1,942,322,nan,1,932,563,nan,1
1208,210,nan,1,1208,210,nan,1,1123,179,5,1,1096,426,nan,1,931,409,4,1,1026,177,8,1,934,321,42,1,935,579,5,1
1225,209,nan,1,1224,209,nan,1,nan,nan,5,1,1095,435,nan,1,946,380,4,1,1044,186,8,1,940,299,42,1,927,591,66,1
1241,212,nan,1,1027,209,nan,1,nan,nan,5,1,1095,444,nan,1,959,361,4,1,1068,186,4,1,948,282,42,1,922,600,nan,1
1258,212,nan,1,1032,199,nan,1,1070,197,5,1,1095,444,nan,1,968,349,40,1,nan,nan,nan,1,933,295,42,1,930,612,6,1
1268,207,nan,1,1020,192,nan,1,1083,166,5,1,1095,444,nan,1,981,345,40,1,nan,nan,nan,1,932,320,43,1,932,627,6,1
1269,206,nan,1,990,192,nan,1,1088,150,5,1,1095,444,nan,1,1005,347,40,1,1082,182,22,1,931,340,43,1,935,625,6,1
980,192,nan,1,979,192,nan,1,1093,143,nan,1,1095,444,nan,1,1024,347,4,1,1070,182,22,1,927,353,43,1,934,623,6,1
980,195,nan,1,979,195,nan,1,1091,143,nan,1,1095,444,nan,1,1028,356,4,1,1055,191,22,1,935,361,44,1,934,626,6,1
980,195,nan,1,980,195,nan,1,1085,135,nan,1,1095,444,nan,1,1015,359,48,1,1050,201,2,1,955,380,4,1,933,629,6,1
982,193,nan,1,982,193,nan,1,1076,130,nan,1,1095,444,nan,1,1008,350,0,1,1053,194,2,1,964,399,4,1,933,630,6,1
1242,210,nan,1,983,198,nan,1,1068,122,nan,1,1095,444,nan,1,1011,339,nan,1,1053,191,2,1,958,400,48,1,933,629,6,1
1253,213,nan,1,979,208,nan,1,1060,114,nan,1,1095,444,nan,1,1024,335,nan,1,1054,191,nan,1,947,400,nan,1,933,629,nan,1
1275,230,nan,1,968,208,nan,1,nan,nan,nan,1,1095,444,nan,1,1018,343,nan,1,1053,191,nan,1,942,415,nan,1,933,629,nan,1
1285,237,nan,1,955,206,nan,1,nan,nan,nan,1,1095,444,nan,1,1011,339,nan,1,1050,200,nan,1,957,426,nan,1,933,629,nan,1
1277,234,nan,1,920,208,nan,1,nan,nan,nan,1,1095,444,nan,1,1020,317,nan,1,1049,204,nan,1,977,429,nan,1,933,629,nan,1
nan,nan,nan,1,908,212,nan,1,1120,106,nan,1,1095,444,nan,1,1018,297,nan,1,1049,218,nan,1,990,433,nan,1,933,629,nan,1
nan,nan,nan,1,902,211,nan,1,1127,114,nan,1,1095,444,nan,1,1000,300,nan,1,1061,228,nan,1,1004,432,nan,1,933,629,nan,1
902,211,nan,1,902,211,nan,1,1136,119,nan,1,1095,444,nan,1,999,315,4,1,1072,210,nan,1,1013,428,nan,1,933,629,nan,1
nan,nan,nan,1,902,211,nan,1,1147,125,nan,1,1095,444,nan,1,988,317,nan,1,1069,173,nan,1,1016,427,nan,1,933,627,nan,1
1229,236,nan,1,902,211,nan,1,1154,131,nan,1,1095,444,nan,1,959,315,nan,1,1056,154,nan,1,1018,427,nan,1,934,624,nan,1
1222,226,nan,1,902,211,nan,1,1160,129,nan,1,1095,444,nan,1,928,311,nan,1,1045,151,nan,1,1031,423,nan,1,935,614,nan,1
1225,213,nan,1,904,222,5,1,1149,128,nan,1,1095,444,nan,1,908,300,nan,1,1035,153,nan,1,1034,414,nan,1,937,600,nan,1
nan,nan,nan,1,903,258,nan,1,1115,118,nan,1,1095,444,nan,1,903,278,nan,1,1036,133,nan,1,1038,404,nan,1,938,588,nan,1
nan,nan,nan,1,nan,nan,nan,1,1088,130,nan,1,1095,444,nan,1,902,278,nan,1,nan,nan,nan,1,1040,395,nan,1,939,576,nan,1
nan,nan,nan,1,nan,nan,nan,1,1088,143,nan,1,1095,444,nan,1,903,287,nan,1,nan,nan,nan,1,1044,390,nan,1,947,569,nan,1
nan,nan,nan,1,nan,nan,3,1,1083,155,nan,1,1095,444,nan,1,913,301,nan,1,nan,nan,nan,1,1044,380,nan,1,958,564,nan,1
nan,nan,nan,1,901,291,nan,1,1090,158,nan,1,1095,444,nan,1,909,327,nan,1,nan,nan,nan,1,1043,370,nan,1,966,555,nan,1
902,292,nan,1,901,292,nan,1,1105,156,nan,1,1095,444,nan,1,904,360,nan,1,nan,nan,nan,1,1043,359,nan,1,968,537,nan,1
901,291,nan,1,900,291,nan,1,1117,147,nan,1,1313,45,nan,1,898,395,4,1,1110,104,nan,1,1048,351,nan,1,971,511,nan,1
890,289,nan,1,890,289,9,1,1128,143,nan,1,1313,45,nan,1,897,415,nan,1,1109,105,nan,1,1050,341,nan,1,975,479,nan,1
862,288,nan,1,861,288,9,1,1135,141,nan,1,1313,45,nan,1,900,423,nan,1,1109,105,nan,1,1038,332,nan,1,978,445,nan,1
840,298,nan,1,840,298,9,1,1131,140,nan,1,1313,45,nan,1,970,406,nan,1,1109,105,nan,1,1029,313,nan,1,972,419,nan,1
1300,168,nan,1,828,301,9,1,1115,134,nan,1,1313,45,nan,1,870,403,nan,1,1109,105,nan,1,1030,303,nan,1,976,394,nan,1
1332,185,nan,1,828,301,9,1,1095,123,nan,1,1313,45,nan,1,856,399,nan,1,1109,105,nan,1,1031,292,nan,1,998,392,nan,1
1339,200,nan,1,828,300,9,1,1086,146,nan,1,1313,45,nan,1,867,396,nan,1,1109,105,nan,1,1035,276,nan,1,1024,415,nan,1
1310,212,nan,1,828,300,9,1,1081,174,nan,1,1313,45,nan,1,877,396,nan,1,1109,105,nan,1,1036,264,nan,1,1027,448,nan,1
1278,228,nan,1,828,299,9,1,1089,178,nan,1,1847,87,nan,1,887,394,nan,1,1109,105,nan,1,1041,260,nan,1,1007,477,nan,1
1268,236,nan,1,1267,236,9,1,1093,175,nan,1,1705,115,nan,1,899,393,nan,1,1109,105,nan,1,1052,260,nan,1,986,503,nan,1
1279,253,nan,1,806,260,9,1,1093,175,nan,1,1614,132,nan,1,909,393,nan,1,1109,105,nan,1,1065,269,nan,1,953,509,nan,1
1299,279,nan,1,792,237,9,1,1093,174,nan,1,1570,144,nan,1,918,393,nan,1,1109,105,nan,1,1077,274,nan,1,922,516,nan,1
1301,285,nan,1,790,234,9,1,1095,173,nan,1,1537,155,4,1,928,388,nan,1,1109,105,4,1,1082,270,nan,1,900,520,nan,1
1289,284,nan,1,790,234,9,1,1097,173,nan,1,1491,169,4,1,924,379,nan,1,1109,105,nan,1,1089,250,nan,1,887,525,nan,1
1271,281,nan,1,801,230,9,1,1101,170,nan,1,1457,175,nan,1,918,373,nan,1,1109,105,nan,1,1090,236,nan,1,880,550,nan,1
1269,279,nan,1,835,217,9,1,1100,176,nan,1,1424,172,nan,1,915,364,nan,1,1109,105,nan,1,1090,224,nan,1,862,557,nan,1
1273,273,nan,1,842,217,9,1,1091,180,nan,1,1401,164,nan,1,914,350,nan,1,1109,105,nan,1,1091,212,nan,1,846,547,nan,1
1267,265,nan,1,877,219,9,1,1086,171,nan,1,1380,159,nan,1,908,340,nan,1,1109,105,4,1,1090,215,nan,1,836,537,nan,1
1252,263,nan,1,897,221,9,1,1090,164,nan,1,1354,153,nan,1,903,333,nan,1,1109,105,4,1,1096,225,nan,1,830,527,nan,1
1244,258,nan,1,899,221,9,1,1089,170,nan,1,1325,145,9,1,878,316,nan,1,nan,nan,nan,1,1094,228,nan,1,823,519,nan,1
1241,258,nan,1,899,221,9,1,1088,160,nan,1,1311,141,nan,1,861,300,nan,1,nan,nan,nan,1,1093,229,nan,1,819,509,nan,1
1239,264,nan,1,902,233,9,1,1087,167,nan,1,1301,140,nan,1,848,291,nan,1,nan,nan,nan,1,1092,229,nan,1,815,506,nan,1
1244,263,nan,1,906,247,9,1,1087,161,nan,1,1313,45,nan,1,847,295,nan,1,nan,nan,nan,1,1092,230,nan,1,823,506,nan,1
1258,255,nan,1,906,247,9,1,1083,169,nan,1,1313,45,nan,1,853,301,nan,1,nan,nan,nan,1,1092,230,nan,1,835,509,nan,1
1252,256,nan,1,906,247,9,1,1084,172,nan,1,1313,45,nan,1,859,308,nan,1,nan,nan,nan,1,1092,230,nan,1,843,501,nan,1
1235,262,nan,1,906,247,9,1,1085,166,nan,1,1201,138,nan,1,870,314,nan,1,nan,nan,nan,1,1092,230,nan,1,843,491,nan,1
1199,257,nan,1,906,247,9,1,1083,164,nan,1,1175,146,nan,1,879,328,nan,1,nan,nan,nan,1,1092,230,nan,1,844,482,nan,1
1179,237,nan,1,906,247,9,1,1081,168,nan,1,1149,147,nan,1,885,355,nan,1,nan,nan,nan,1,1092,230,nan,1,848,470,nan,1
1159,229,nan,1,906,247,9,1,1082,177,nan,1,1135,132,nan,1,885,373,nan,1,887,387,nan,1,854,448,nan,1,856,462,nan,1
1140,227,nan,1,906,247,9,1,1085,179,nan,1,1119,128,nan,1,889,387,nan,1,nan,nan,nan,1,862,437,nan,1,863,450,nan,1
1123,230,nan,1,906,247,9,1,nan,nan,nan,1,1104,134,31,1,890,411,0,1,nan,nan,8,1,862,423,9,1,863,436,6,1
1109,231,nan,1,1108,231,9,1,nan,nan,93,1,1092,140,33,1,867,411,2,1,nan,nan,8,1,867,411,80,1,869,424,66,1
nan,nan,nan,1,nan,nan,9,1,1096,170,93,1,1081,148,33,1,927,453,2,1,nan,nan,8,1,884,394,81,1,886,407,69,1
nan,nan,nan,1,nan,nan,9,1,1097,171,93,1,1080,158,33,1,950,453,8,1,nan,nan,8,1,900,367,81,1,902,380,66,1
1011,211,nan,1,1010,211,9,1,1099,174,93,1,1079,179,33,1,961,457,80,1,47,787,8,1,46,772,82,1,899,361,66,1
997,209,nan,1,996,209,9,1,1098,173,93,1,1086,204,33,1,975,464,8,1,178,783,8,1,892,336,82,1,893,348,66,1
982,209,nan,1,981,209,9,1,1098,171,93,1,1095,218,33,1,995,445,8,1,255,781,8,1,899,328,83,1,900,341,66,1
980,206,nan,1,979,206,9,1,1099,170,93,1,nan,nan,33,1,1008,411,82,1,291,776,8,1,911,328,84,1,913,342,66,1
983,209,nan,1,982,209,6,1,1096,174,93,1,1080,237,33,1,1010,389,82,1,297,772,4,1,920,322,84,1,921,335,66,1
984,222,nan,1,984,222,11,1,1085,182,93,1,1086,244,33,1,1002,382,84,1,281,772,4,1,927,330,85,1,929,343,6,1
983,227,nan,1,982,227,nan,1,1058,203,93,1,1091,251,33,1,991,381,85,1,266,771,4,1,265,757,86,1,929,356,66,1
986,223,nan,1,986,223,nan,1,1035,218,93,1,1092,251,33,1,252,747,87,1,253,761,4,1,252,747,86,1,934,366,69,1
992,209,nan,1,992,209,3,1,nan,nan,93,1,1105,254,33,1,988,416,84,1,241,752,4,1,945,372,8,1,946,385,6,1
997,199,nan,1,996,199,5,1,nan,nan,93,1,1111,249,33,1,990,430,90,1,241,741,4,1,240,727,8,1,968,411,nan,1
998,194,nan,1,997,194,6,1,nan,nan,93,1,nan,nan,33,1,986,441,9,1,257,731,5,1,1092,230,88,1,1093,243,nan,1
992,193,nan,1,991,193,6,1,nan,nan,5,1,nan,nan,33,1,974,445,4,1,279,694,5,1,1092,230,89,1,1009,456,2,1
982,191,nan,1,981,191,6,1,1029,228,5,1,1067,229,33,1,962,451,4,1,287,653,8,1,287,639,91,1,1017,474,6,1
983,192,nan,1,1689,200,6,1,nan,nan,5,1,1040,232,33,1,283,616,94,1,284,631,nan,1,284,616,92,1,995,494,6,1
978,192,nan,1,1616,222,nan,1,1052,235,5,1,1045,262,33,1,294,607,94,1,295,622,nan,1,976,502,93,1,978,516,9,1
960,197,nan,1,1579,235,6,1,1054,236,5,1,1037,281,33,1,956,528,5,1,306,616,nan,1,305,601,93,1,958,541,9,1
951,211,nan,1,1551,245,9,1,1052,235,5,1,1036,280,33,1,949,538,48,1,310,604,43,1,950,538,94,1,951,551,6,1
948,228,nan,1,1519,262,3,1,1034,234,5,1,1034,277,33,1,884,528,48,1,320,591,44,1,950,543,94,1,951,556,6,1
945,245,nan,1,945,245,3,1,1029,246,5,1,1026,287,33,1,854,519,7,1,325,553,45,1,950,538,95,1,951,551,66,1
943,256,nan,1,1487,296,3,1,1027,251,5,1,1018,302,33,1,860,501,48,1,325,531,45,1,16,714,9,1,956,556,6,1
943,264,nan,1,1471,306,1,1,1015,227,5,1,1006,325,33,1,864,489,nan,1,336,525,48,1,176,674,9,1,964,546,6,1
938,284,nan,1,1450,316,3,1,1006,203,5,1,1003,346,33,1,865,489,nan,1,351,527,0,1,271,651,98,1,956,531,62,1
931,293,nan,1,1437,323,nan,1,999,193,5,1,1004,356,33,1,863,491,nan,1,357,521,2,1,320,639,nan,1,940,521,66,1
919,291,nan,1,1428,332,3,1,992,191,5,1,996,362,33,1,864,497,nan,1,368,521,4,1,351,632,nan,1,908,524,96,1
909,285,nan,1,1420,341,5,1,966,200,5,1,989,357,33,1,865,508,nan,1,381,523,8,1,404,624,nan,1,877,538,96,1
907,294,nan,1,1408,357,5,1,946,221,5,1,1005,327,33,1,865,522,nan,1,400,522,8,1,444,627,nan,1,866,536,96,1
903,307,nan,1,1400,372,nan,1,930,239,5,1,1032,301,33,1,864,534,nan,1,419,522,8,1,474,631,nan,1,857,597,96,1
896,306,nan,1,1385,383,3,1,921,252,5,1,1051,299,33,1,860,545,nan,1,434,522,nan,1,504,637,nan,1,850,627,96,1
901,298,nan,1,1368,393,3,1,919,263,5,1,1060,308,33,1,838,563,nan,1,457,523,62,1,535,635,nan,1,856,651,nan,1
907,292,nan,1,1354,403,23,1,917,285,5,1,1058,321,33,1,813,562,nan,1,474,532,68,1,558,635,nan,1,838,653,nan,1
916,288,nan,1,1348,413,33,1,nan,nan,3,1,1053,347,33,1,815,589,nan,1,483,541,nan,1,585,652,nan,1,822,648,nan,1
926,290,nan,1,1344,423,31,1,nan,nan,3,1,1051,385,33,1,823,605,nan,1,492,530,nan,1,613,676,nan,1,825,618,nan,1
nan,nan,nan,1,1339,433,33,1,913,290,3,1,1054,403,33,1,832,615,nan,1,504,526,nan,1,633,701,nan,1,800,656,nan,1
919,345,nan,1,1336,440,nan,1,909,303,3,1,1049,399,33,1,842,622,nan,1,518,526,nan,1,642,707,nan,1,790,660,nan,1
935,369,nan,1,1333,449,39,1,904,317,3,1,1041,384,33,1,862,632,nan,1,536,531,0,1,647,702,nan,1,782,654,nan,1
949,377,nan,1,1327,458,39,1,901,334,3,1,1032,345,33,1,896,638,nan,1,571,556,nan,1,666,706,nan,1,773,648,nan,1
958,377,nan,1,1316,459,39,1,899,345,3,1,1027,317,33,1,919,631,nan,1,607,577,2,1,689,705,nan,1,764,646,nan,1
964,369,nan,1,1304,461,39,1,897,343,3,1,1025,304,33,1,921,631,nan,1,630,606,4,1,710,704,nan,1,754,646,nan,1
965,378,nan,1,1267,469,39,1,893,346,3,1,1026,294,33,1,920,633,nan,1,646,640,4,1,736,699,nan,1,744,647,nan,1
964,402,nan,1,1230,476,39,1,882,365,3,1,1033,279,33,1,922,632,nan,1,923,646,4,1,763,687,nan,1,733,648,nan,1
964,409,nan,1,1197,490,39,1,864,381,3,1,1041,264,39,1,926,621,nan,1,640,699,nan,1,782,697,nan,1,720,648,nan,1
961,411,nan,1,1181,505,39,1,848,393,3,1,nan,nan,35,1,930,603,nan,1,652,709,85,1,797,715,nan,1,707,645,nan,1
959,413,nan,1,1170,516,39,1,842,407,3,1,nan,nan,66,1,932,588,nan,1,668,716,8,1,809,726,nan,1,694,641,nan,1
959,416,nan,1,1169,525,39,1,840,437,3,1,1018,319,66,1,936,597,nan,1,692,719,84,1,821,729,nan,1,684,633,nan,1
1167,528,nan,1,1167,528,39,1,833,469,9,1,999,351,66,1,935,607,nan,1,714,717,2,1,833,723,nan,1,673,628,nan,1
935,414,nan,1,1168,517,39,1,830,491,53,1,982,385,66,1,924,619,nan,1,739,711,94,1,840,715,nan,1,661,623,nan,1
913,411,nan,1,1172,506,39,1,831,507,55,1,983,422,46,1,910,620,nan,1,763,696,nan,1,848,717,nan,1,648,620,nan,1
902,411,nan,1,1170,499,39,1,831,509,55,1,994,458,43,1,895,618,nan,1,780,687,nan,1,871,725,nan,1,637,616,nan,1
892,412,nan,1,1178,494,39,1,825,507,55,1,996,493,43,1,889,617,nan,1,793,687,nan,1,897,739,nan,1,634,608,nan,1
882,412,nan,1,1178,491,39,1,822,507,55,1,991,527,43,1,892,618,nan,1,817,697,nan,1,913,741,nan,1,636,597,nan,1
881,421,nan,1,1149,466,39,1,823,508,55,1,978,548,43,1,899,625,nan,1,840,712,nan,1,929,735,nan,1,636,583,nan,1
881,430,nan,1,1128,437,39,1,823,508,55,1,992,551,43,1,901,641,nan,1,856,728,nan,1,930,734,nan,1,634,573,nan,1
869,432,nan,1,1116,418,39,1,823,513,55,1,999,538,43,1,907,639,nan,1,868,735,nan,1,930,741,nan,1,637,577,nan,1
876,439,nan,1,1107,408,39,1,825,520,55,1,995,526,43,1,913,635,nan,1,878,736,nan,1,936,743,nan,1,642,591,nan,1
888,455,nan,1,1109,401,39,1,826,518,53,1,985,532,43,1,918,641,nan,1,885,733,nan,1,942,735,nan,1,642,603,nan,1
887,464,nan,1,1111,398,39,1,826,518,53,1,982,544,43,1,921,652,nan,1,888,725,nan,1,960,720,nan,1,642,607,nan,1
880,467,nan,1,1111,400,39,1,828,524,53,1,984,554,43,1,919,660,nan,1,867,726,nan,1,991,701,nan,1,644,606,6,1
879,459,nan,1,1106,404,39,1,833,535,53,1,984,560,43,1,913,661,nan,1,836,747,nan,1,1011,678,nan,1,646,616,6,1
887,455,nan,1,1092,409,39,1,846,568,53,1,994,563,43,1,924,658,0,1,817,760,nan,1,1022,648,nan,1,643,611,6,1
908,441,nan,1,1090,410,46,1,849,593,53,1,989,554,43,1,921,646,0,1,805,762,nan,1,1028,634,nan,1,645,621,6,1
925,420,nan,1,1092,409,91,1,849,599,53,1,989,544,43,1,911,629,0,1,792,758,nan,1,1031,622,nan,1,648,632,6,1
934,407,nan,1,1095,408,43,1,849,599,53,1,1001,544,43,1,904,613,nan,1,781,754,nan,1,1037,605,nan,1,651,646,nan,1
937,405,nan,1,1096,408,43,1,851,595,53,1,1015,552,1,1,900,606,2,1,773,743,nan,1,1056,586,nan,1,657,658,9,1
932,417,nan,1,1096,408,91,1,849,579,53,1,1039,561,46,1,893,615,6,1,770,729,nan,1,1086,572,nan,1,667,665,6,1
921,434,nan,1,1095,408,9,1,834,557,53,1,1049,574,46,1,881,619,6,1,768,715,nan,1,1106,573,nan,1,671,656,nan,1
915,439,nan,1,1095,408,63,1,822,540,53,1,1054,581,46,1,872,623,nan,1,770,704,nan,1,1124,565,nan,1,665,643,6,1
1096,408,nan,1,1095,408,51,1,797,544,53,1,1062,578,9,1,882,621,9,1,776,700,nan,1,1140,535,nan,1,658,633,6,1
905,441,nan,1,1095,408,63,1,779,561,63,1,1073,575,9,1,881,626,9,1,785,715,nan,1,1140,500,nan,1,652,624,nan,1
1096,408,nan,1,1095,408,51,1,773,575,61,1,1079,566,56,1,878,629,0,1,785,729,nan,1,1121,473,0,1,648,616,9,1
1096,408,nan,1,1095,408,66,1,765,581,65,1,1101,564,51,1,888,627,nan,1,787,737,nan,1,1119,485,nan,1,634,618,26,1
878,517,nan,1,1095,408,66,1,760,584,65,1,1136,560,51,1,908,627,nan,1,792,739,0,1,1134,506,4,1,626,622,2,1
872,520,nan,1,1094,408,5,1,759,581,55,1,1139,546,53,1,915,638,2,1,816,743,0,1,623,610,nan,1,625,623,26,1
868,525,nan,1,1082,405,5,1,759,573,55,1,1133,539,53,1,908,640,2,1,854,754,0,1,1164,523,nan,1,631,626,2,1
866,528,nan,1,1053,391,5,1,753,563,6,1,1133,537,5,1,906,618,nan,1,888,747,0,1,1166,528,8,1,629,638,66,1
864,537,6,1,1020,373,5,1,753,563,1,1,1132,540,55,1,909,612,4,1,899,717,nan,1,1168,533,9,1,628,651,nan,1
863,551,6,1,1008,368,5,1,768,554,3,1,nan,nan,55,1,913,636,4,1,nan,nan,2,1,1166,541,0,1,637,654,nan,1
862,559,6,1,1009,368,5,1,771,543,9,1,nan,nan,56,1,914,672,8,1,888,648,4,1,1157,559,0,1,647,646,nan,1
859,553,6,1,1010,369,63,1,769,537,33,1,1132,540,5,1,915,696,8,1,892,634,nan,1,1119,566,1,1,654,633,nan,1
863,554,6,1,1011,369,66,1,763,518,33,1,1132,540,59,1,915,713,8,1,892,623,6,1,1086,548,6,1,662,621,nan,1
873,551,6,1,1011,369,61,1,754,485,33,1,1132,540,66,1,911,718,7,1,879,621,0,1,1080,521,nan,1,650,618,nan,1
881,547,6,1,1011,369,61,1,738,453,33,1,1132,540,66,1,904,725,7,1,865,631,nan,1,1078,508,8,1,637,599,nan,1
885,540,6,1,1011,369,63,1,726,421,33,1,1132,540,66,1,884,730,4,1,873,648,5,1,1077,498,8,1,644,586,nan,1
879,534,6,1,1011,369,63,1,716,389,33,1,1132,540,66,1,852,721,4,1,888,685,8,1,1086,493,9,1,643,587,nan,1
874,528,6,1,1011,369,63,1,695,371,33,1,1132,540,66,1,822,710,20,1,884,723,4,1,1092,502,20,1,643,587,nan,1
871,517,6,1,1011,369,63,1,686,363,33,1,1132,540,66,1,791,701,2,1,864,724,20,1,1094,507,20,1,643,587,nan,1
869,489,6,1,1011,369,63,1,685,356,33,1,1132,540,66,1,771,676,2,1,850,697,22,1,1105,521,21,1,643,589,nan,1
870,484,6,1,1011,369,63,1,684,356,33,1,1132,540,66,1,763,648,22,1,842,685,24,1,1109,525,21,1,643,590,nan,1
870,486,6,1,991,381,63,1,685,358,33,1,1132,540,66,1,771,617,2,1,844,684,25,1,1108,526,22,1,643,592,nan,1
872,488,6,1,967,418,6,1,686,360,33,1,1132,540,66,1,762,596,2,1,848,691,28,1,1117,527,23,1,642,593,nan,1
876,497,6,1,949,430,6,1,689,367,33,1,nan,nan,66,1,753,583,24,1,850,700,2,1,1133,519,23,1,642,600,nan,1
865,505,nan,1,935,431,63,1,689,367,33,1,nan,nan,66,1,756,570,28,1,851,705,28,1,1139,507,24,1,645,610,nan,1
879,523,nan,1,925,435,63,1,690,367,33,1,1132,540,66,1,760,556,2,1,854,710,0,1,1130,480,25,1,650,619,nan,1
906,443,nan,1,906,443,61,1,694,374,33,1,1132,540,61,1,766,528,28,1,858,723,nan,1,1124,444,25,1,657,628,nan,1
900,551,nan,1,877,447,61,1,693,373,63,1,1132,540,63,1,771,502,2,1,871,738,2,1,1139,424,26,1,665,639,nan,1
890,563,nan,1,871,448,61,1,692,371,63,1,1132,540,63,1,771,479,0,1,911,743,2,1,1151,429,26,1,672,651,nan,1
887,566,nan,1,883,451,61,1,688,359,31,1,1132,540,61,1,768,446,nan,1,930,744,3,1,1150,438,2,1,685,653,nan,1
892,571,nan,1,890,455,61,1,686,356,85,1,1132,540,66,1,769,419,nan,1,931,753,3,1,1146,451,28,1,697,650,nan,1
893,576,nan,1,888,463,61,1,698,368,85,1,1132,540,66,1,770,406,2,1,932,759,4,1,1143,479,29,1,710,646,nan,1
888,576,nan,1,884,462,65,1,729,371,85,1,nan,nan,1,1,778,380,2,1,945,753,5,1,1146,512,0,1,723,643,1,1
885,572,nan,1,871,428,63,1,748,366,85,1,nan,nan,9,1,789,351,nan,1,959,747,8,1,1146,547,1,1,733,637,nan,1
886,570,nan,1,863,405,6,1,755,358,85,1,nan,nan,3,1,783,318,4,1,973,742,nan,1,1137,571,5,1,742,632,6,1
885,571,nan,1,862,401,nan,1,758,345,85,1,nan,nan,5,1,794,293,4,1,985,735,40,1,1121,574,1,1,746,645,6,1
891,573,nan,1,862,402,3,1,766,336,3,1,nan,nan,5,1,988,708,nan,1,989,722,4,1,1119,575,8,1,748,657,6,1
896,578,nan,1,862,402,1,1,771,324,1,1,nan,nan,nan,1,990,694,8,1,991,709,44,1,1123,578,40,1,744,669,6,1
858,417,3,1,857,417,5,1,780,314,1,1,nan,nan,9,1,748,658,7,1,988,682,48,1,1128,592,45,1,750,671,6,1
891,580,3,1,842,447,5,1,787,300,1,1,nan,nan,91,1,980,627,7,1,981,640,4,1,1124,613,45,1,754,666,9,1
887,577,3,1,833,461,5,1,783,292,1,1,nan,nan,63,1,867,290,8,1,991,602,48,1,1107,607,46,1,749,674,9,1
874,571,3,1,831,467,5,1,783,285,1,1,nan,nan,63,1,846,307,4,1,1004,578,49,1,1091,573,61,1,749,673,26,1
874,570,3,1,832,464,5,1,788,278,1,1,nan,nan,63,1,844,331,4,1,1007,563,49,1,1085,547,5,1,749,672,26,1
874,570,3,1,833,463,5,1,799,279,1,1,nan,nan,63,1,843,337,40,1,1007,564,0,1,1085,527,nan,1,748,673,2,1
875,571,9,1,833,462,5,1,812,275,5,1,nan,nan,63,1,846,342,4,1,1005,565,0,1,1087,517,68,1,743,672,2,1
880,572,5,1,879,572,5,1,825,278,nan,1,856,170,6,1,848,348,42,1,1003,559,nan,1,1082,515,60,1,743,668,2,1
889,581,5,1,834,462,5,1,837,295,nan,1,nan,nan,63,1,849,355,4,1,1004,556,2,1,1076,525,60,1,743,668,23,1
887,583,5,1,835,459,nan,1,852,310,nan,1,nan,nan,63,1,848,353,4,1,1011,553,2,1,1070,527,61,1,743,668,26,1
887,583,6,1,861,426,3,1,853,330,nan,1,1701,150,63,1,849,355,48,1,1004,540,3,1,1064,519,62,1,743,668,2,1
887,582,6,1,875,412,3,1,nan,nan,nan,1,1403,245,63,1,850,355,48,1,994,529,4,1,1060,525,63,1,743,668,26,1
887,582,6,1,877,413,3,1,nan,nan,nan,1,1127,337,63,1,850,355,47,1,997,516,5,1,1065,535,68,1,743,668,26,1
887,582,6,1,886,582,9,1,nan,nan,nan,1,907,412,63,1,850,355,47,1,1001,513,8,1,1074,525,69,1,743,668,26,1
887,582,6,1,886,582,9,1,nan,nan,nan,1,nan,nan,63,1,850,355,48,1,1001,513,6,1,1077,492,0,1,743,668,26,1
887,582,6,1,876,414,9,1,886,390,nan,1,nan,nan,63,1,850,355,44,1,1001,513,0,1,1061,458,1,1,743,668,29,1
886,582,6,1,879,416,9,1,884,387,nan,1,834,404,63,1,850,355,44,1,1001,513,nan,1,1030,454,2,1,743,668,29,1
881,582,6,1,886,426,9,1,871,385,nan,1,832,367,63,1,850,355,0,1,1001,513,nan,1,1022,460,2,1,743,668,66,1
872,582,6,1,891,445,9,1,864,373,nan,1,nan,nan,63,1,850,355,0,1,1001,513,4,1,1024,467,3,1,743,668,6,1
860,582,6,1,897,478,9,1,nan,nan,nan,1,883,361,63,1,741,655,nan,1,nan,nan,5,1,1023,467,4,1,743,668,6,1
850,582,6,1,895,496,9,1,nan,nan,nan,1,899,368,63,1,741,655,2,1,1001,513,8,1,1005,450,4,1,743,668,66,1
830,570,6,1,891,512,9,1,923,340,nan,1,912,373,63,1,850,355,2,1,1001,513,nan,1,978,435,5,1,743,668,6,1
817,572,6,1,883,529,9,1,961,335,nan,1,928,374,63,1,850,355,nan,1,1001,513,nan,1,968,468,nan,1,743,668,66,1
818,584,6,1,878,544,9,1,970,350,nan,1,956,387,63,1,850,355,nan,1,1001,513,8,1,975,506,nan,1,743,668,66,1
